time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates
1416,-29.92029896,61.75,7,114688,80,0.081451416015625,0.0003,0.2,67.582763671875,-0.001510294070612872,-0.17762353973230346,0.9358451962471008,0.008721724,42.86169379465282,13220
3783,-28.04899531,62.86,1,16384,4,0.102520751953125,0.0003,0.2,15.461910247802734,-0.00559042980448794,-0.1692562580050435,0.9630626291036606,0.009523882,31.534388073533773,13230
2250,-27.050759680000002,63.33,2,32768,14,0.093634033203125,0.0003,0.2,8.655885696411133,-0.001714678892858501,-0.1511329400644172,0.9712302163243294,0.009349885,25.248010753793643,13240
1940,-25.555494520000003,64.59,3,49152,25,0.08214111328125,0.0003,0.2,21.888643264770508,0.0014802264505760832,-0.1468423865007935,0.9735881108790636,0.008148152,23.303387374291198,13250
1766,-26.830704009999998,63.74,4,65536,37,0.07122802734375,0.0003,0.2,0.7240660190582275,0.001304198294201342,-0.14692278759903274,0.9847070816904306,0.009349655,14.510310995893088,13260
1706,-26.64745635,63.41,5,81920,48,0.068475341796875,0.0003,0.2,1.27097487449646,0.0014449357718604005,-0.15045817051432095,0.9798477459698915,0.0067636967,18.731678337440826,13270
1676,-25.306573209999996,64.35,6,98304,58,0.072821044921875,0.0003,0.2,1.1161671876907349,0.0013805716267597744,-0.14620802083809395,0.9753955025225878,0.0075836424,23.48155440625269,13280
1652,-28.00908355,63.19,7,114688,69,0.073150634765625,0.0003,0.2,23.319177627563477,0.0004995981614683842,-0.14402816375077238,0.9898142218589783,0.007700004,9.619060530769639,13290
3786,-25.86139205,64.11,1,16384,4,0.069525146484375,0.0003,0.2,2.2340404987335205,0.0003209878099369234,-0.1467761344043538,0.9829156901687384,0.006681522,16.35237465109676,13300
2171,-26.961193199999997,63.33,2,32768,15,0.06527099609375,0.0003,0.2,0.8052318692207336,0.0006380195336987526,-0.1454891091445461,0.9828967656940222,0.007482151,15.77564330776222,13310
1795,-27.188336540000005,63.36,3,49152,27,0.067633056640625,0.0003,0.2,0.6331954002380371,0.0018368672989254264,-0.14836352498969063,0.9780424311757088,0.006873589,20.90693304359447,13320
1698,-27.152602260000002,63.45,4,65536,38,0.063824462890625,0.0003,0.2,73.89595031738281,-0.0006165457660699758,-0.14062284388928675,0.970200227573514,0.006456127,28.34860830497928,13330
1659,-28.182546399999996,62.8,5,81920,49,0.080706787109375,0.0003,0.2,14.400670051574707,-0.00021992783758832956,-0.1395765152410604,0.9764944445341825,0.006919612,22.404082244075834,13340
1629,-28.12462968,62.68,6,98304,60,0.073687744140625,0.0003,0.2,64.90581512451172,-0.00020573759284161496,-0.14059107642679008,0.962080966681242,0.008580161,34.7080652592238,13350
1608,-26.316381469999996,64.15,7,114688,71,0.081158447265625,0.0003,0.2,3.686492919921875,0.0007229033449675625,-0.14316053088696207,0.9682451225817204,0.007434021,29.517697872547433,13360
3657,-26.03747297,64.15,1,16384,4,0.067449951171875,0.0003,0.2,5.071121692657471,0.0018028205673999765,-0.13928023118642158,0.9798872005194426,0.0063835657,19.290943532902748,13370
2088,-27.326801220000007,63.81,2,32768,15,0.09031982421875,0.0003,0.2,3.13228702545166,0.0003167926966398227,-0.14809673263225703,0.9868651339784265,0.01979385,11.821738709206693,13380
1799,-27.516493539999995,63.58,3,49152,27,0.0831298828125,0.0003,0.2,0.644645631313324,0.0009090395180010091,-0.15981659488461447,0.9811343662440777,0.008178934,17.641534185921774,13390
1684,-27.775400470000005,63.32,4,65536,38,0.08134765625,0.0003,0.2,0.6265122294425964,-0.00034522389723861123,-0.16531517588882708,0.98559635784477,0.024507163,13.855496873590164,13400
1547,-25.570500470000002,64.39,5,81920,52,0.083734130859375,0.0003,0.2,12.320513725280762,0.00015395955729218257,-0.1612327791954158,0.9745898451656103,0.011579569,24.120666991476902,13410
1507,-25.27959893,64.37,6,98304,65,0.076446533203125,0.0003,0.2,0.3855029344558716,0.0001221267501477996,-0.15695295234618242,0.9917364167049527,0.009931795,7.744480859010946,13420
1480,-27.77990107,63.22,7,114688,77,0.073663330078125,0.0003,0.2,0.5828595757484436,0.0002691893690098368,-0.1562010745081352,0.9928251360543072,0.007056851,6.9639509960194115,13430
3226,-26.36851901,63.6,1,16384,5,0.07379150390625,0.0003,0.2,1.0773472785949707,9.980713157347054e-05,-0.1559995458490448,0.9863529298454523,0.00884476,12.501276442804373,13440
1944,-27.10155933,63.46,2,32768,16,0.079180908203125,0.0003,0.2,4.347814083099365,-0.00031326754256042475,-0.15574186164012643,0.9798803497105837,0.007595498,19.112297929846683,13450
1715,-26.012230800000008,63.97,3,49152,28,0.077545166015625,0.0003,0.2,40.66643142700195,0.00013165978230063048,-0.1549043253355194,0.9861435079947114,0.006842437,12.630347367119976,13460
1622,-26.51249585,63.88,4,65536,40,0.076055908203125,0.0003,0.2,0.7354421019554138,0.0010353863340242242,-0.15427085680421443,0.9866013312712312,0.0074112522,12.560054123052396,13470
1554,-28.610240360000002,61.91,5,81920,52,0.076055908203125,0.0003,0.2,0.9289500117301941,-0.00031794876801996,-0.15569355325133075,0.9802541770040989,0.008205251,18.895560598140584,13480
1522,-27.11737287,63.2,6,98304,64,0.0779296875,0.0003,0.2,2.3484768867492676,0.0004609587655068026,-0.15075152881036047,0.9685716032981873,0.0063499706,29.231748640397562,13490
1513,-30.2956538,61.56,7,114688,75,0.075213623046875,0.0003,0.2,0.8814192414283752,0.0012072578747392981,-0.15315597207227255,0.973334226757288,0.006378199,25.888231215951965,13500
3732,-28.388457780000003,62.82,1,16384,4,0.07252197265625,0.0003,0.2,0.958239734172821,-0.00015799680691088724,-0.15426971198176034,0.9750910196453333,0.008979801,24.216812413127627,13510
2229,-26.626726689999995,63.6,2,32768,14,0.076837158203125,0.0003,0.2,1.291825771331787,0.000699278660613345,-0.15376796100172213,0.9755323696881533,0.006566167,23.855290763988158,13520
1964,-26.57606313,63.59,3,49152,25,0.07803955078125,0.0003,0.2,4.393503665924072,0.0010854553264834977,-0.1523693748516962,0.9889417691156268,0.005496828,10.417212267650758,13530
1803,-24.6337804,64.81,4,65536,36,0.069024658203125,0.0003,0.2,51.82450866699219,0.0009543868382934306,-0.15383195302274544,0.9704318456351757,0.0072192363,28.108754401607438,13540
1710,-26.211438910000002,63.65,5,81920,47,0.0730712890625,0.0003,0.2,33.38165283203125,0.0005129702903104771,-0.1527464366547065,0.9681655019521713,0.006838024,30.195597331295723,13550
1661,-26.12910241,63.96,6,98304,59,0.08123779296875,0.0003,0.2,0.5040937066078186,-3.7214930534901215e-05,-0.14931189017079305,0.9792259428650141,0.0082895225,19.97823124334682,13560
1652,-26.100421299999994,63.86,7,114688,69,0.078472900390625,0.0003,0.2,0.5106115341186523,0.0008749560140586254,-0.15168239854683635,0.9864373337477446,0.007432773,13.040569616551512,13570
3950,-26.202553480000002,63.78,1,16384,4,0.069976806640625,0.0003,0.2,3.7844274044036865,0.00014754812591490917,-0.14591370992420707,0.9869609717279673,0.009446328,12.711603531055152,13580
2242,-25.823651249999998,64.23,2,32768,14,0.07318115234375,0.0003,0.2,19.93825912475586,0.0011860212783176393,-0.1465658654429717,0.9873024495318532,0.008280497,12.02281723418273,13590
1969,-27.259827549999997,63.18,3,49152,24,0.08009033203125,0.0003,0.2,0.44244036078453064,0.0005795684494387388,-0.14338055218395312,0.985489958897233,0.0074851513,13.758820034912787,13600
1862,-27.279944569999998,63.01,4,65536,35,0.068927001953125,0.0003,0.2,5.141453742980957,0.0006478815450918773,-0.14406950884731487,0.985582553781569,0.006972204,13.44865431310609,13610
1758,-27.997882429999994,62.67,5,81920,46,0.0660888671875,0.0003,0.2,11.712492942810059,0.002027806928163045,-0.14596377554989887,0.9765359312295914,0.00834575,22.2394567403011,13620
1716,-26.385231160000004,63.64,6,98304,57,0.06722412109375,0.0003,0.2,1.1873642206192017,-0.00020415222925294075,-0.1410363129194593,0.9774293098598719,0.006911896,21.735834679938854,13630
1676,-30.79874293,61.2,7,114688,68,0.08045654296875,0.0003,0.2,0.717112123966217,-7.423274860229867e-05,-0.1488961526658386,0.9852044871076941,0.009802178,13.83352965642698,13640
3592,-26.23419901,63.69,1,16384,4,0.08240966796875,0.0003,0.2,12.437047958374023,-0.001381663438405667,-0.16370342061272822,0.9693878926336765,0.010766245,25.4249689376913,13650
2039,-26.88196582,63.38,2,32768,16,0.08402099609375,0.0003,0.2,2.6602401733398438,-0.0022319601996969142,-0.15653422992618288,0.9877050966024399,0.009028159,11.516079092002474,13660
1821,-27.28697711,63.14,3,49152,26,0.075750732421875,0.0003,0.2,10.976963996887207,2.0308969396864994e-06,-0.1499361077294452,0.9764657504856586,0.00782248,20.836076641548424,13670
1722,-26.87903783,63.4,4,65536,38,0.0741943359375,0.0003,0.2,1.7513452768325806,0.0006894880556956196,-0.14818204462935683,0.9798657335340977,0.00783162,19.059892268595284,13680
1631,-27.62020503,63.14,5,81920,50,0.0813720703125,0.0003,0.2,0.8271098136901855,0.0014410962808142358,-0.1474085179477697,0.9869893649592996,0.008741265,12.646292493550572,13690
1602,-28.121680850000004,62.98,6,98304,61,0.078521728515625,0.0003,0.2,22.043569564819336,0.00010934170059044846,-0.1489386512315832,0.9875199757516384,0.00944072,12.020299454824999,13700
1588,-24.708537370000002,64.7,7,114688,72,0.076031494140625,0.0003,0.2,6.01180362701416,0.00047814559807193293,-0.14847256877983456,0.9792169239372015,0.00757503,19.79482185221277,13710
3371,-28.222747799999997,62.33,1,16384,4,0.074609375,0.0003,0.2,0.6124671101570129,0.0012964067873326712,-0.1495514086651383,0.9832741878926754,0.007305975,16.67652885254938,13720
2085,-25.946478389999996,64.09,2,32768,15,0.07164306640625,0.0003,0.2,15.746562004089355,0.0005399220257459092,-0.1481911883864086,0.9732430670410395,0.00774093,24.47040680211503,13730
1861,-26.057746459999994,64.0,3,49152,26,0.08785400390625,0.0003,0.2,2.51937198638916,0.002068725903018276,-0.1407046763895778,0.982251800596714,0.0071847183,16.791688690532464,13740
1733,-26.929485510000003,63.27,4,65536,37,0.063299560546875,0.0003,0.2,23.846372604370117,0.0002344761544463836,-0.14139734513300936,0.977893466129899,0.0065439213,20.51528782956302,13750
1629,-27.68722009,62.81,5,81920,50,0.081585693359375,0.0003,0.2,1.5767273902893066,-0.00011658810030894529,-0.14447673529502936,0.981306366622448,0.012696035,18.353052018256857,13760
1549,-25.662821359999995,64.17,6,98304,63,0.08187255859375,0.0003,0.2,3.4504923820495605,0.001095971286031272,-0.15205350094183814,0.9909371649846435,0.0080836285,8.28326079704566,13770
1534,-25.408519339999998,64.33,7,114688,74,0.07398681640625,0.0003,0.2,0.428524911403656,0.0006146056980469439,-0.1501742379856296,0.9952610735781491,0.0065598246,4.0703432825044725,13780
3963,-25.197801119999998,64.49,1,16384,4,0.06317138671875,0.0003,0.2,12.110254287719727,0.0011485761117000948,-0.15012676806654782,0.9855118179693818,0.0067987973,13.924121536011807,13790
2130,-25.950676350000002,63.95,2,32768,15,0.07718505859375,0.0003,0.2,0.4834037125110626,0.0001902721308852051,-0.1494421108509414,0.994315832387656,0.00919338,5.257771591050551,13800
1873,-27.11485121,63.18,3,49152,26,0.068310546875,0.0003,0.2,1.1678260564804077,-0.000908581719340873,-0.15049514512065798,0.9804691672325134,0.008826666,17.72866562937852,13810
1722,-25.050963879999998,64.58,4,65536,38,0.07891845703125,0.0003,0.2,23.155746459960938,0.0011313093046737776,-0.14941890766785945,0.978659687563777,0.01001915,20.63505021580495,13820
1632,-27.157245319999998,63.25,5,81920,50,0.0870361328125,0.0003,0.2,0.5804594159126282,0.0007478113765500893,-0.15179501623497343,0.9720827117562294,0.021851052,26.86488298608456,13830
1580,-26.935349330000005,63.49,6,98304,62,0.08629150390625,0.0003,0.2,0.7583470940589905,0.0006705191935907351,-0.15106364067760297,0.9791439808905125,0.007971916,19.83963459330844,13840
1539,-26.74964707,63.46,7,114688,74,0.073382568359375,0.0003,0.2,2.6954574584960938,-0.00016744534523240872,-0.15057434602640568,0.9626056998968124,0.009877782,34.27915526633151,13850
3601,-30.80725393,61.32,1,16384,4,0.079534912109375,0.0003,0.2,0.714469850063324,0.0009283602253390199,-0.14952377773588524,0.9740607906132936,0.007307726,24.91191882856656,13860
2153,-24.02635904,65.3,2,32768,15,0.07178955078125,0.0003,0.2,28.731204986572266,0.0011048083595596836,-0.1503358547197422,0.969046788290143,0.007867167,29.089125882461666,13870
1844,-25.289226709999998,64.68,3,49152,26,0.06671142578125,0.0003,0.2,0.4913090765476227,0.0022751573854293385,-0.14629858966218307,0.99637407111004,0.0058426033,2.3517726374207997,13880
1726,-26.395064989999995,64.25,4,65536,37,0.0708740234375,0.0003,0.2,2.8253793716430664,-0.0006570914588337473,-0.15045873538765592,0.9886452415958047,0.008667524,10.379440894490108,13890
1701,-25.418087090000004,64.5,5,81920,48,0.065008544921875,0.0003,0.2,0.7660433053970337,0.0016147549447850906,-0.1425396081089275,0.9887640960514545,0.0071935705,10.765541847015266,13900
1659,-25.69410639,64.13,6,98304,59,0.063409423828125,0.0003,0.2,1.5413774251937866,0.0009214162056196074,-0.13610194996872452,0.9746278803795576,0.0068441276,24.233548643777613,13910
1636,-24.92479864,64.49,7,114688,70,0.068695068359375,0.0003,0.2,10.662392616271973,0.0010704142242047964,-0.14055347853864078,0.9823379926383495,0.00686506,17.526144957984798,13920
3967,-25.285057440000006,64.48,1,16384,4,0.0668701171875,0.0003,0.2,0.4709200859069824,0.0005711251856155286,-0.13798982498701662,0.9822015538811684,0.008716096,16.315316715056543,13930
2295,-26.545750009999995,63.66,2,32768,14,0.071319580078125,0.0003,0.2,3.0292584896087646,-1.7953914630197686e-05,-0.13979910001216922,0.9786482118070126,0.011099463,20.933365638693793,13940
2011,-26.747571269999998,63.56,3,49152,24,0.075408935546875,0.0003,0.2,28.340532302856445,0.0002766894130672881,-0.13808495959092398,0.9760041702538729,0.007379262,22.61296850817744,13950
1894,-26.498488810000005,63.35,4,65536,34,0.071331787109375,0.0003,0.2,1.263791561126709,0.0013689995083950635,-0.1382858606346417,0.9734493363648653,0.008130297,25.266515750531106,13960
1811,-26.824206999999998,63.36,5,81920,45,0.073126220703125,0.0003,0.2,19.243648529052734,0.0011006405394255125,-0.13955334121419583,0.9694691188633442,0.008530494,29.276396132516673,13970
1721,-26.278376279999996,63.67,6,98304,57,0.07496337890625,0.0003,0.2,4.261545658111572,0.0003647325368547172,-0.1430077853059629,0.9804408010095358,0.007656253,19.086732368241066,13980
1662,-25.781008980000003,64.39,7,114688,68,0.089892578125,0.0003,0.2,1.0135389566421509,0.0009016375548071664,-0.14986186047026423,0.985051536001265,0.010419818,14.167638145654928,13990
3873,-26.65318593,63.61,1,16384,4,0.082147216796875,0.0003,0.2,12.5796537399292,0.00038118478987598793,-0.15110258622444234,0.984693456441164,0.008676637,14.130180024774745,14000
2149,-27.236462490000005,62.95,2,32768,15,0.0709716796875,0.0003,0.2,29.210050582885742,0.0004087052270733693,-0.14430285187263509,0.9833413548767567,0.006366596,15.15753771676682,14010
1724,-25.708545519999998,64.15,3,49152,28,0.064093017578125,0.0003,0.2,46.24452209472656,0.001098832356683488,-0.1423976883292198,0.9816271141171455,0.0052935146,17.110277190397028,14020
1594,-27.648359730000006,62.66,4,65536,41,0.06868896484375,0.0003,0.2,0.7599173784255981,0.0009671865468590113,-0.13967771925963463,0.9893387509509921,0.0054020984,10.512298111105338,14030
1554,-27.06964528000001,63.34,5,81920,52,0.06483154296875,0.0003,0.2,4.56296968460083,0.0016047970046201953,-0.1405472774466034,0.9754796735942364,0.007983706,23.61035432810895,14040
1540,-25.149104439999995,64.32,6,98304,63,0.06990966796875,0.0003,0.2,0.45868855714797974,-0.00019321652989674477,-0.1385639993561199,0.9823279492557049,0.008174269,17.133703257096933,14050
1492,-29.882790269999997,61.69,7,114688,76,0.070391845703125,0.0003,0.2,0.383848637342453,0.0007294368668226525,-0.13655596893513575,0.9934115256182849,0.006035921,6.346030074812006,14060
3753,-26.33475545,63.52,1,16384,4,0.06109619140625,0.0003,0.2,8.671183586120605,-0.0002755168391558982,-0.1354731149331201,0.9733968749642372,0.0051982435,24.229066413803956,14070
2253,-28.28628199,62.37,2,32768,14,0.078717041015625,0.0003,0.2,0.5539591312408447,0.0007687094214361423,-0.13757929705025163,0.9833979643881321,0.0071191886,16.242920958832837,14080
1977,-25.455935789999998,64.21,3,49152,24,0.068951416015625,0.0003,0.2,1.3221219778060913,-1.4862395801173988e-06,-0.13237805865646807,0.9699106402695179,0.007085625,27.60746162161231,14090
1803,-27.1306116,63.33,4,65536,36,0.0830322265625,0.0003,0.2,0.5880413055419922,0.0012047350387092593,-0.1369967379316222,0.9869592227041721,0.008760169,12.632374562998303,14100
1702,-26.406790020000003,63.79,5,81920,48,0.063690185546875,0.0003,0.2,0.4608786404132843,0.0009997464616390062,-0.14197506478521973,0.981187691912055,0.006880846,18.20086936862208,14110
1684,-25.90915246,64.01,6,98304,58,0.080389404296875,0.0003,0.2,17.51625633239746,0.0002506792447547923,-0.14288063540880103,0.973744822666049,0.008085645,23.10285177179612,14120
1664,-26.76855241,63.44,7,114688,68,0.082989501953125,0.0003,0.2,0.48034918308258057,0.001130983527900753,-0.143112401876715,0.9795044250786304,0.007335294,19.96441774351988,14130
3911,-29.382721640000003,61.98,1,16384,4,0.076202392578125,0.0003,0.2,0.37219464778900146,0.001593955009070669,-0.13894902330066544,0.9828096982091665,0.009009926,16.5784103294136,14140
1857,-25.00609144,64.68,2,32768,17,0.078387451171875,0.0003,0.2,5.2841081619262695,-1.5079403283380088e-05,-0.14517114804766607,0.976386496797204,0.0087438,21.742392809735613,14150
1687,-27.234751380000002,63.35,3,49152,29,0.070867919921875,0.0003,0.2,2.8182029724121094,0.0013346537330562569,-0.14366541072377004,0.9740970246493816,0.0075078886,23.071731893136167,14160
1641,-25.559672479999996,64.44,4,65536,39,0.07545166015625,0.0003,0.2,7.082310199737549,0.0009604386658793373,-0.14732420813525096,0.9613095372915268,0.0071307626,35.03833206845447,14170
1616,-28.907080709999995,62.2,5,81920,50,0.079443359375,0.0003,0.2,12.786906242370605,0.0015032482469678143,-0.14722369126684498,0.9762385915964842,0.008141797,22.122994323610328,14180
